,state_code,county_code,year,first_max,second_max,third_max,fourth_max
8789,37,165,2016,,,,
8790,37,165,2017,,,,
8791,37,165,2018,,,,
8792,37,165,2019,,,,
8793,37,167,2011,,,,
8794,37,167,2012,,,,
8795,37,167,2013,,,,
8796,37,167,2014,,,,
8797,37,167,2015,,,,
8798,37,167,2016,,,,
8799,37,167,2017,,,,
8800,37,167,2018,,,,
8801,37,167,2019,,,,
8802,37,169,2011,,,,
8803,37,169,2012,,,,
8804,37,169,2013,,,,
8805,37,169,2014,,,,
8806,37,169,2015,,,,
8807,37,169,2016,,,,
8808,37,169,2017,,,,
8809,37,169,2018,,,,
8810,37,169,2019,,,,
8811,37,171,2011,,,,
8812,37,171,2012,,,,
8813,37,171,2013,,,,
8814,37,171,2014,,,,
8815,37,171,2015,,,,
8816,37,171,2016,,,,
8817,37,171,2017,,,,
8818,37,171,2018,,,,
8819,37,171,2019,,,,
8820,37,173,2011,55.2,46.3,46.3,43.9
8821,37,173,2012,98.5,60.7,58.4,58.3
8822,37,173,2013,176.3,99.8,96.3,82.2
8823,37,173,2014,131.5,68.2,64.3,60.9
8824,37,173,2015,192,83,61.2,59.7
8825,37,173,2016,356.5,150.3,145.4,144.2
8826,37,173,2017,58.9,58,49.5,45.2
8827,37,173,2018,102,59,53,46
8828,37,173,2019,79,54,38,37
8829,37,175,2011,,,,
8830,37,175,2012,,,,
8831,37,175,2013,,,,
8832,37,175,2014,,,,
8833,37,175,2015,,,,
8834,37,175,2016,,,,
8835,37,175,2017,,,,
8836,37,175,2018,,,,
8837,37,175,2019,,,,
8838,37,177,2011,,,,
8839,37,177,2012,,,,
8840,37,177,2013,,,,
8841,37,177,2014,,,,
8842,37,177,2015,,,,
8843,37,177,2016,,,,
8844,37,177,2017,,,,
8845,37,177,2018,,,,
8846,37,177,2019,,,,
8847,37,179,2011,,,,
8848,37,179,2012,,,,
8849,37,179,2013,,,,
8850,37,179,2014,,,,
8851,37,179,2015,,,,
8852,37,179,2016,,,,
8853,37,179,2017,,,,
8854,37,179,2018,,,,
8855,37,179,2019,,,,
8856,37,181,2011,,,,
8857,37,181,2012,,,,
8858,37,181,2013,,,,
8859,37,181,2014,,,,
8860,37,181,2015,,,,
8861,37,181,2016,,,,
8862,37,181,2017,,,,
8863,37,181,2018,,,,
8864,37,181,2019,,,,
8865,37,183,2011,60.6,58.6,58.1,46.9
8866,37,183,2012,54.2,52.4,50.7,49
8867,37,183,2013,40.8,39.6,39.5,38.9
8868,37,183,2014,195.3,120.6,78,74
8869,37,183,2015,72.7,70.7,59.4,56.7
8870,37,183,2016,95.9,94.7,94.2,93.2
8871,37,183,2017,58,48,42.9,37.9
8872,37,183,2018,41.8,41.8,36.9,34.9
8873,37,183,2019,38.9,36,35,35
8874,37,185,2011,,,,
8875,37,185,2012,,,,
8876,37,185,2013,,,,
8877,37,185,2014,,,,
8878,37,185,2015,,,,
8879,37,185,2016,,,,
8880,37,185,2017,,,,
8881,37,185,2018,,,,
8882,37,185,2019,,,,
8883,37,187,2011,,,,
8884,37,187,2012,,,,
8885,37,187,2013,,,,
8886,37,187,2014,,,,
8887,37,187,2015,,,,
8888,37,187,2016,,,,
8889,37,187,2017,,,,
8890,37,187,2018,,,,
8891,37,187,2019,,,,
8892,37,189,2011,21.6,21.1,20,19.8
8893,37,189,2012,19.1,17.7,14.2,13.8
8894,37,189,2013,14.3,14.2,14.2,14.1
8895,37,189,2014,15.6,14.9,13.5,13.2
8896,37,189,2015,52.5,50,46.3,43.8
8897,37,189,2016,,,,
8898,37,189,2017,,,,
8899,37,189,2018,,,,
8900,37,189,2019,,,,
8901,37,191,2011,28.6,22.3,21.7,16.3
8902,37,191,2012,43.5,39.6,39.1,36.8
8903,37,191,2013,203.9,170.9,77.4,60.7
8904,37,191,2014,62.5,44.6,42.2,41.9
8905,37,191,2015,16.4,15.2,15,14.9
8906,37,191,2016,,,,
8907,37,191,2017,,,,
8908,37,191,2018,,,,
8909,37,191,2019,,,,
8910,37,193,2011,,,,
8911,37,193,2012,,,,
8912,37,193,2013,,,,
8913,37,193,2014,,,,
8914,37,193,2015,,,,
8915,37,193,2016,,,,
8916,37,193,2017,,,,
8917,37,193,2018,,,,
8918,37,193,2019,,,,
8919,37,195,2011,,,,
8920,37,195,2012,,,,
8921,37,195,2013,,,,
8922,37,195,2014,,,,
8923,37,195,2015,,,,
8924,37,195,2016,,,,
8925,37,195,2017,,,,
8926,37,195,2018,,,,
8927,37,195,2019,,,,
8928,37,197,2011,,,,
8929,37,197,2012,,,,
8930,37,197,2013,,,,
8931,37,197,2014,,,,
8932,37,197,2015,,,,
8933,37,197,2016,,,,
8934,37,197,2017,,,,
8935,37,197,2018,,,,
8936,37,197,2019,,,,
8937,37,199,2011,,,,
8938,37,199,2012,,,,
8939,37,199,2013,,,,
8940,37,199,2014,,,,
8941,37,199,2015,,,,
8942,37,199,2016,,,,
8943,37,199,2017,,,,
8944,37,199,2018,,,,
8945,37,199,2019,,,,
8946,44,1,2011,,,,
8947,44,1,2012,,,,
8948,44,1,2013,,,,
8949,44,1,2014,,,,
8950,44,1,2015,,,,
8951,44,1,2016,,,,
8952,44,1,2017,,,,
8953,44,1,2018,,,,
8954,44,1,2019,,,,
8955,44,3,2011,72,54,49,48
8956,44,3,2012,65,35,35,34
8957,44,3,2013,46,38,38,38
8958,44,3,2014,41,33,32,28
8959,44,3,2015,33,33,33,31
8960,44,3,2016,193,69,64,63
8961,44,3,2017,28,23,23,22
8962,44,3,2018,32,31,27,26
8963,44,3,2019,27,27,26,26
8964,44,5,2011,,,,
8965,44,5,2012,,,,
8966,44,5,2013,,,,
8967,44,5,2014,,,,
8968,44,5,2015,,,,
8969,44,5,2016,,,,
8970,44,5,2017,,,,
8971,44,5,2018,,,,
8972,44,5,2019,,,,
8973,44,7,2011,86,84,70,70
8974,44,7,2012,46,45,45,41
8975,44,7,2013,132,57,57,56
8976,44,7,2014,69,66,60,60
8977,44,7,2015,287,182,139,94
8978,44,7,2016,43,36,35,33
8979,44,7,2017,74,42,38,38
8980,44,7,2018,119,78,76,64
8981,44,7,2019,30,30,29,29
8982,44,9,2011,,,,
8983,44,9,2012,31,29,28,28
8984,44,9,2013,48,32,32,31
8985,44,9,2014,36,36,29,26
8986,44,9,2015,53,48,39,38
8987,44,9,2016,24,23,22,22
8988,44,9,2017,28,27,26,26
8989,44,9,2018,28,28,28,27
8990,44,9,2019,44,36,32,31
8991,47,1,2011,,,,
8992,47,1,2012,,,,
8993,47,1,2013,,,,
8994,47,1,2014,,,,
8995,47,1,2015,,,,
8996,47,1,2016,,,,
8997,47,1,2017,,,,
8998,47,1,2018,,,,
8999,47,1,2019,,,,
9000,47,3,2011,,,,
9001,47,3,2012,,,,
9002,47,3,2013,,,,
9003,47,3,2014,,,,
9004,47,3,2015,,,,
9005,47,3,2016,,,,
9006,47,3,2017,,,,
9007,47,3,2018,,,,
9008,47,3,2019,,,,
9009,47,5,2011,,,,
9010,47,5,2012,,,,
9011,47,5,2013,,,,
9012,47,5,2014,,,,
9013,47,5,2015,,,,
9014,47,5,2016,,,,
9015,47,5,2017,,,,
9016,47,5,2018,,,,
9017,47,5,2019,,,,
9018,47,7,2011,,,,
9019,47,7,2012,,,,
9020,47,7,2013,,,,
9021,47,7,2014,,,,
9022,47,7,2015,,,,
9023,47,7,2016,,,,
9024,47,7,2017,,,,
9025,47,7,2018,,,,
9026,47,7,2019,,,,
9027,47,9,2011,,,,
9028,47,9,2012,,,,
9029,47,9,2013,19.7,19.5,17,15.8
9030,47,9,2014,22,19.8,19.1,16.6
9031,47,9,2015,18.3,18.2,17.1,16.9
9032,47,9,2016,70.2,65,37.3,18
9033,47,9,2017,34,33,32,32
9034,47,9,2018,69,66,64,63
9035,47,9,2019,60,48,40,33
9036,47,11,2011,,,,
9037,47,11,2012,,,,
9038,47,11,2013,,,,
9039,47,11,2014,,,,
9040,47,11,2015,,,,
9041,47,11,2016,,,,
9042,47,11,2017,,,,
9043,47,11,2018,,,,
9044,47,11,2019,,,,
9045,47,13,2011,,,,
9046,47,13,2012,,,,
9047,47,13,2013,,,,
9048,47,13,2014,,,,
9049,47,13,2015,,,,
9050,47,13,2016,,,,
9051,47,13,2017,,,,
9052,47,13,2018,,,,
9053,47,13,2019,,,,
9054,47,15,2011,,,,
9055,47,15,2012,,,,
9056,47,15,2013,,,,
9057,47,15,2014,,,,
9058,47,15,2015,,,,
9059,47,15,2016,,,,
9060,47,15,2017,,,,
9061,47,15,2018,,,,
9062,47,15,2019,,,,
9063,47,17,2011,,,,
9064,47,17,2012,,,,
9065,47,17,2013,,,,
9066,47,17,2014,,,,
9067,47,17,2015,,,,
9068,47,17,2016,,,,
9069,47,17,2017,,,,
9070,47,17,2018,,,,
9071,47,17,2019,,,,
9072,47,19,2011,,,,
9073,47,19,2012,,,,
9074,47,19,2013,,,,
9075,47,19,2014,,,,
9076,47,19,2015,,,,
9077,47,19,2016,,,,
9078,47,19,2017,,,,
9079,47,19,2018,,,,
9080,47,19,2019,,,,
9081,47,21,2011,,,,
9082,47,21,2012,,,,
9083,47,21,2013,,,,
9084,47,21,2014,,,,
9085,47,21,2015,,,,
9086,47,21,2016,,,,
9087,47,21,2017,,,,
9088,47,21,2018,,,,
9089,47,21,2019,,,,
9090,47,23,2011,,,,
9091,47,23,2012,,,,
9092,47,23,2013,,,,
9093,47,23,2014,,,,
9094,47,23,2015,,,,
9095,47,23,2016,,,,
9096,47,23,2017,,,,
9097,47,23,2018,,,,
9098,47,23,2019,,,,
9099,47,25,2011,,,,
9100,47,25,2012,,,,
9101,47,25,2013,,,,
9102,47,25,2014,,,,
9103,47,25,2015,,,,
9104,47,25,2016,,,,
9105,47,25,2017,,,,
9106,47,25,2018,,,,
9107,47,25,2019,,,,
9108,47,27,2011,,,,
9109,47,27,2012,,,,
9110,47,27,2013,,,,
9111,47,27,2014,,,,
9112,47,27,2015,,,,
9113,47,27,2016,,,,
9114,47,27,2017,,,,
9115,47,27,2018,,,,
9116,47,27,2019,,,,
9117,47,29,2011,,,,
9118,47,29,2012,,,,
9119,47,29,2013,,,,
9120,47,29,2014,,,,
9121,47,29,2015,,,,
9122,47,29,2016,,,,
9123,47,29,2017,,,,
9124,47,29,2018,,,,
9125,47,29,2019,,,,
9126,47,31,2011,,,,
9127,47,31,2012,,,,
9128,47,31,2013,,,,
9129,47,31,2014,,,,
9130,47,31,2015,,,,
9131,47,31,2016,,,,
9132,47,31,2017,,,,
9133,47,31,2018,,,,
9134,47,31,2019,,,,
9135,47,33,2011,,,,
9136,47,33,2012,,,,
9137,47,33,2013,,,,
9138,47,33,2014,,,,
9139,47,33,2015,,,,
9140,47,33,2016,,,,
9141,47,33,2017,,,,
9142,47,33,2018,,,,
9143,47,33,2019,,,,
9144,47,35,2011,,,,
9145,47,35,2012,,,,
9146,47,35,2013,,,,
9147,47,35,2014,,,,
9148,47,35,2015,,,,
9149,47,35,2016,,,,
9150,47,35,2017,,,,
9151,47,35,2018,,,,
9152,47,35,2019,,,,
9153,47,37,2011,,,,
9154,47,37,2012,,,,
9155,47,37,2013,27,24.8,23,21.4
9156,47,37,2014,24.8,23.5,23.4,23.2
9157,47,37,2015,24.4,22.5,22.3,20.8
9158,47,37,2016,98,93,91,84
9159,47,37,2017,143,126,122,74
9160,47,37,2018,31,29,28,26
9161,47,37,2019,48,48,47,47
9162,47,39,2011,,,,
9163,47,39,2012,,,,
9164,47,39,2013,,,,
9165,47,39,2014,,,,
9166,47,39,2015,,,,
9167,47,39,2016,,,,
9168,47,39,2017,,,,
9169,47,39,2018,,,,
9170,47,39,2019,,,,
9171,47,41,2011,,,,
9172,47,41,2012,,,,
9173,47,41,2013,,,,
9174,47,41,2014,,,,
9175,47,41,2015,,,,
9176,47,41,2016,,,,
9177,47,41,2017,,,,
9178,47,41,2018,,,,
9179,47,41,2019,,,,
9180,47,43,2011,,,,
9181,47,43,2012,,,,
9182,47,43,2013,,,,
9183,47,43,2014,,,,
9184,47,43,2015,,,,
9185,47,43,2016,,,,
9186,47,43,2017,,,,
9187,47,43,2018,,,,
9188,47,43,2019,,,,
9189,47,45,2011,,,,
9190,47,45,2012,,,,
9191,47,45,2013,19.3,19.2,17.3,16.7
9192,47,45,2014,26,23.2,18.7,18.5
9193,47,45,2015,19.1,14.3,14,13.9
9194,47,45,2016,14.3,12.4,11.9,11.9
9195,47,45,2017,31,30,30,29
9196,47,45,2018,36,34,34,33
9197,47,45,2019,31,30,27,27
9198,47,47,2011,,,,
9199,47,47,2012,,,,
9200,47,47,2013,,,,
9201,47,47,2014,,,,
9202,47,47,2015,,,,
9203,47,47,2016,,,,
9204,47,47,2017,,,,
9205,47,47,2018,,,,
9206,47,47,2019,,,,
9207,47,49,2011,,,,
9208,47,49,2012,,,,
9209,47,49,2013,,,,
9210,47,49,2014,,,,
9211,47,49,2015,,,,
9212,47,49,2016,,,,
9213,47,49,2017,,,,
9214,47,49,2018,,,,
9215,47,49,2019,,,,
9216,47,51,2011,,,,
9217,47,51,2012,,,,
9218,47,51,2013,,,,
9219,47,51,2014,,,,
9220,47,51,2015,,,,
9221,47,51,2016,,,,
9222,47,51,2017,,,,
9223,47,51,2018,,,,
9224,47,51,2019,,,,
9225,47,53,2011,,,,
9226,47,53,2012,,,,
9227,47,53,2013,,,,
9228,47,53,2014,,,,
9229,47,53,2015,,,,
9230,47,53,2016,,,,
9231,47,53,2017,,,,
9232,47,53,2018,,,,
9233,47,53,2019,,,,
9234,47,55,2011,,,,
9235,47,55,2012,,,,
9236,47,55,2013,,,,
9237,47,55,2014,,,,
9238,47,55,2015,,,,
9239,47,55,2016,,,,
9240,47,55,2017,,,,
9241,47,55,2018,,,,
9242,47,55,2019,,,,
9243,47,57,2011,,,,
9244,47,57,2012,,,,
9245,47,57,2013,,,,
9246,47,57,2014,,,,
9247,47,57,2015,,,,
9248,47,57,2016,,,,
9249,47,57,2017,,,,
9250,47,57,2018,,,,
9251,47,57,2019,,,,
9252,47,59,2011,,,,
9253,47,59,2012,,,,
9254,47,59,2013,,,,
9255,47,59,2014,,,,
9256,47,59,2015,,,,
9257,47,59,2016,,,,
9258,47,59,2017,,,,
9259,47,59,2018,,,,
9260,47,59,2019,,,,
9261,47,61,2011,,,,
9262,47,61,2012,,,,
9263,47,61,2013,,,,
9264,47,61,2014,,,,
9265,47,61,2015,,,,
9266,47,61,2016,,,,
9267,47,61,2017,,,,
9268,47,61,2018,,,,
9269,47,61,2019,,,,
9270,47,63,2011,,,,
9271,47,63,2012,,,,
9272,47,63,2013,,,,
9273,47,63,2014,,,,
9274,47,63,2015,,,,
9275,47,63,2016,,,,
9276,47,63,2017,,,,
9277,47,63,2018,,,,
9278,47,63,2019,,,,
9279,47,65,2011,26.6,25.1,23.9,23.4
9280,47,65,2012,23,18.4,18.3,18.2
9281,47,65,2013,24.1,20.8,20,18.7
9282,47,65,2014,21.7,21.1,19.9,17.3
9283,47,65,2015,18.7,17.8,17.3,16.6
9284,47,65,2016,17,16.3,16,15.6
9285,47,65,2017,27,21.1,20.3,20
9286,47,65,2018,20.6,16.4,16.4,15.9
9287,47,65,2019,21,20.3,15.5,15.4
9288,47,67,2011,,,,
9289,47,67,2012,,,,
9290,47,67,2013,,,,
9291,47,67,2014,,,,
9292,47,67,2015,,,,
9293,47,67,2016,,,,
9294,47,67,2017,,,,
9295,47,67,2018,,,,
9296,47,67,2019,,,,
9297,47,69,2011,,,,
9298,47,69,2012,,,,
9299,47,69,2013,,,,
9300,47,69,2014,,,,
9301,47,69,2015,,,,
9302,47,69,2016,,,,
9303,47,69,2017,,,,
9304,47,69,2018,,,,
9305,47,69,2019,,,,
9306,47,71,2011,,,,
9307,47,71,2012,,,,
9308,47,71,2013,,,,
9309,47,71,2014,,,,
9310,47,71,2015,,,,
9311,47,71,2016,,,,
9312,47,71,2017,,,,
9313,47,71,2018,,,,
9314,47,71,2019,,,,
9315,47,73,2011,,,,
9316,47,73,2012,,,,
9317,47,73,2013,,,,
9318,47,73,2014,,,,
9319,47,73,2015,,,,
9320,47,73,2016,,,,
9321,47,73,2017,,,,
9322,47,73,2018,,,,
9323,47,73,2019,,,,
9324,47,75,2011,,,,
9325,47,75,2012,,,,
9326,47,75,2013,,,,
9327,47,75,2014,,,,
9328,47,75,2015,,,,
9329,47,75,2016,,,,
9330,47,75,2017,,,,
9331,47,75,2018,,,,
9332,47,75,2019,,,,
9333,47,77,2011,,,,
9334,47,77,2012,,,,
9335,47,77,2013,,,,
9336,47,77,2014,,,,
9337,47,77,2015,,,,
9338,47,77,2016,,,,
9339,47,77,2017,,,,
9340,47,77,2018,,,,
9341,47,77,2019,,,,
9342,47,79,2011,,,,
9343,47,79,2012,,,,
9344,47,79,2013,,,,
9345,47,79,2014,,,,
9346,47,79,2015,,,,
9347,47,79,2016,,,,
9348,47,79,2017,,,,
9349,47,79,2018,,,,
9350,47,79,2019,,,,
9351,47,81,2011,,,,
9352,47,81,2012,,,,
9353,47,81,2013,,,,
9354,47,81,2014,,,,
9355,47,81,2015,,,,
9356,47,81,2016,,,,
9357,47,81,2017,,,,
9358,47,81,2018,,,,
9359,47,81,2019,,,,
9360,47,83,2011,,,,
9361,47,83,2012,,,,
9362,47,83,2013,,,,
9363,47,83,2014,,,,
9364,47,83,2015,,,,
9365,47,83,2016,,,,
9366,47,83,2017,,,,
9367,47,83,2018,,,,
9368,47,83,2019,,,,
9369,47,85,2011,,,,
9370,47,85,2012,,,,
9371,47,85,2013,,,,
9372,47,85,2014,,,,
9373,47,85,2015,,,,
9374,47,85,2016,,,,
9375,47,85,2017,,,,
9376,47,85,2018,,,,
9377,47,85,2019,,,,
9378,47,87,2011,,,,
9379,47,87,2012,,,,
9380,47,87,2013,,,,
9381,47,87,2014,,,,
9382,47,87,2015,,,,
9383,47,87,2016,,,,
9384,47,87,2017,,,,
9385,47,87,2018,,,,
9386,47,87,2019,,,,
9387,47,89,2011,,,,
9388,47,89,2012,,,,
9389,47,89,2013,,,,
9390,47,89,2014,,,,
9391,47,89,2015,,,,
9392,47,89,2016,,,,
9393,47,89,2017,,,,
9394,47,89,2018,,,,
9395,47,89,2019,,,,
9396,47,91,2011,,,,
9397,47,91,2012,,,,
9398,47,91,2013,,,,
9399,47,91,2014,,,,
9400,47,91,2015,,,,
9401,47,91,2016,,,,
9402,47,91,2017,,,,
9403,47,91,2018,,,,
9404,47,91,2019,,,,
9405,47,93,2011,,,,
9406,47,93,2012,,,,
9407,47,93,2013,25.5,21,20.5,19.8
9408,47,93,2014,24.6,23.2,23,21.1
9409,47,93,2015,25.7,25.5,21.3,20.9
9410,47,93,2016,83.5,65.7,57.3,46.3
9411,47,93,2017,23.3,22.3,17.4,17.3
9412,47,93,2018,61.1,48.6,39.5,36.9
9413,47,93,2019,37.5,31.4,31.2,31
9414,47,95,2011,,,,
9415,47,95,2012,,,,
9416,47,95,2013,,,,
9417,47,95,2014,,,,
9418,47,95,2015,,,,
9419,47,95,2016,,,,
9420,47,95,2017,,,,
9421,47,95,2018,,,,
9422,47,95,2019,,,,
9423,47,97,2011,,,,
9424,47,97,2012,,,,
9425,47,97,2013,,,,
9426,47,97,2014,,,,
9427,47,97,2015,,,,
9428,47,97,2016,,,,
9429,47,97,2017,,,,
9430,47,97,2018,,,,
9431,47,97,2019,,,,
9432,47,99,2011,,,,
9433,47,99,2012,,,,
9434,47,99,2013,18,17.6,16.1,14.9
9435,47,99,2014,22.8,21.2,17.1,17
9436,47,99,2015,20.9,15.3,15.1,14.4
9437,47,99,2016,26.8,13.5,12.8,12.6
9438,47,99,2017,43,25,25,21
9439,47,99,2018,64,38,36,35
9440,47,99,2019,25,18,10,10
9441,47,101,2011,,,,
9442,47,101,2012,,,,
9443,47,101,2013,,,,
9444,47,101,2014,,,,
9445,47,101,2015,,,,
9446,47,101,2016,,,,
9447,47,101,2017,,,,
9448,47,101,2018,,,,
9449,47,101,2019,,,,
9450,47,103,2011,,,,
9451,47,103,2012,,,,
9452,47,103,2013,,,,
9453,47,103,2014,,,,
9454,47,103,2015,,,,
9455,47,103,2016,,,,
9456,47,103,2017,,,,
9457,47,103,2018,,,,
9458,47,103,2019,,,,
9459,47,105,2011,,,,
9460,47,105,2012,,,,
9461,47,105,2013,18.2,18,17,15.8
9462,47,105,2014,20.9,20.5,18,17.3
9463,47,105,2015,28.5,19.1,18.1,17.7
9464,47,105,2016,80.5,66.4,25.2,18.2
9465,47,105,2017,34,33,31,29
9466,47,105,2018,110,103,78,60
9467,47,105,2019,79,77,54,49
9468,47,111,2011,,,,
9469,47,111,2012,,,,
9470,47,111,2013,,,,
9471,47,111,2014,,,,
9472,47,111,2015,,,,
9473,47,111,2016,,,,
9474,47,111,2017,,,,
9475,47,111,2018,,,,
9476,47,111,2019,,,,
9477,47,113,2011,,,,
9478,47,113,2012,,,,
9479,47,113,2013,20.1,18.9,18,17.2
9480,47,113,2014,25.2,19,18.9,18.5
9481,47,113,2015,17.2,14.9,14,13.8
9482,47,113,2016,15.8,13.7,12.9,12.8
9483,47,113,2017,33,31,30,28
9484,47,113,2018,51,43,42,41
9485,47,113,2019,32,25,23,21
9486,47,115,2011,,,,
9487,47,115,2012,,,,
9488,47,115,2013,,,,
9489,47,115,2014,,,,
9490,47,115,2015,,,,
9491,47,115,2016,,,,
9492,47,115,2017,,,,
9493,47,115,2018,,,,
9494,47,115,2019,,,,
9495,47,117,2011,,,,
9496,47,117,2012,,,,
9497,47,117,2013,,,,
9498,47,117,2014,,,,
9499,47,117,2015,,,,
9500,47,117,2016,,,,
9501,47,117,2017,,,,
9502,47,117,2018,,,,
9503,47,117,2019,,,,
9504,47,119,2011,,,,
9505,47,119,2012,,,,
9506,47,119,2013,15.8,15.5,15.2,15.1
9507,47,119,2014,21.2,17.1,17,16.2
9508,47,119,2015,17.4,16.5,14.7,13.5
9509,47,119,2016,25.1,17.8,14.3,13.3
9510,47,119,2017,267,64,62,51
9511,47,119,2018,50,41,40,37
9512,47,119,2019,34,33,30,30
9513,47,107,2011,,,,
9514,47,107,2012,,,,
9515,47,107,2013,18.6,17,16.6,16.3
9516,47,107,2014,21.4,18.2,17.7,16.3
9517,47,107,2015,17.9,17.8,16.2,15.7
9518,47,107,2016,85.6,29.8,27.7,23.4
9519,47,107,2017,47,38,38,37
9520,47,107,2018,134,42,36,34
9521,47,107,2019,47,39,38,32
9522,47,109,2011,,,,
9523,47,109,2012,,,,
9524,47,109,2013,,,,
9525,47,109,2014,,,,
9526,47,109,2015,,,,
9527,47,109,2016,,,,
9528,47,109,2017,,,,
9529,47,109,2018,,,,
9530,47,109,2019,,,,
9531,47,121,2011,,,,
9532,47,121,2012,,,,
9533,47,121,2013,,,,
9534,47,121,2014,,,,
9535,47,121,2015,,,,
9536,47,121,2016,,,,
9537,47,121,2017,,,,
9538,47,121,2018,,,,
9539,47,121,2019,,,,
9540,47,123,2011,,,,
9541,47,123,2012,,,,
9542,47,123,2013,,,,
9543,47,123,2014,,,,
9544,47,123,2015,,,,
9545,47,123,2016,,,,
9546,47,123,2017,,,,
9547,47,123,2018,,,,
9548,47,123,2019,,,,
9549,47,125,2011,,,,
9550,47,125,2012,,,,
9551,47,125,2013,24.5,22,21.7,20.8
9552,47,125,2014,27.5,23.3,23.2,22.4
9553,47,125,2015,21.7,20.7,19.7,19.5
9554,47,125,2016,18.2,17.3,17,16.9
9555,47,125,2017,112,112,103,81
9556,47,125,2018,36,36,34,33
9557,47,125,2019,35,35,30,27
9558,47,127,2011,,,,
9559,47,127,2012,,,,
9560,47,127,2013,,,,
9561,47,127,2014,,,,
9562,47,127,2015,,,,
9563,47,127,2016,,,,
9564,47,127,2017,,,,
9565,47,127,2018,,,,
9566,47,127,2019,,,,
9567,47,129,2011,,,,
9568,47,129,2012,,,,
9569,47,129,2013,,,,
9570,47,129,2014,,,,
9571,47,129,2015,,,,
9572,47,129,2016,,,,
9573,47,129,2017,,,,
9574,47,129,2018,,,,
9575,47,129,2019,,,,
9576,47,131,2011,,,,
9577,47,131,2012,,,,
9578,47,131,2013,,,,
9579,47,131,2014,,,,
9580,47,131,2015,,,,
9581,47,131,2016,,,,
9582,47,131,2017,,,,
9583,47,131,2018,,,,
9584,47,131,2019,,,,
9585,47,133,2011,,,,
9586,47,133,2012,,,,
9587,47,133,2013,,,,
9588,47,133,2014,,,,
9589,47,133,2015,,,,
9590,47,133,2016,,,,
9591,47,133,2017,,,,
9592,47,133,2018,,,,
9593,47,133,2019,,,,
9594,47,135,2011,,,,
9595,47,135,2012,,,,
9596,47,135,2013,,,,
9597,47,135,2014,,,,
9598,47,135,2015,,,,
9599,47,135,2016,,,,
9600,47,135,2017,,,,
9601,47,135,2018,,,,
9602,47,135,2019,,,,
9603,47,137,2011,,,,
9604,47,137,2012,,,,
9605,47,137,2013,,,,
9606,47,137,2014,,,,
9607,47,137,2015,,,,
9608,47,137,2016,,,,
9609,47,137,2017,,,,
9610,47,137,2018,,,,
9611,47,137,2019,,,,
9612,47,139,2011,,,,
9613,47,139,2012,,,,
9614,47,139,2013,,,,
9615,47,139,2014,,,,
9616,47,139,2015,,,,
9617,47,139,2016,,,,
9618,47,139,2017,,,,
9619,47,139,2018,,,,
9620,47,139,2019,,,,
9621,47,141,2011,,,,
9622,47,141,2012,,,,
9623,47,141,2013,19.1,17.4,17.2,16.9
9624,47,141,2014,27.2,21.5,21.2,18
9625,47,141,2015,16.5,16.3,15,14.7
9626,47,141,2016,29.7,19.1,18.3,16.1
9627,47,141,2017,89,78,72,53
9628,47,141,2018,278,62,60,42
9629,47,141,2019,66,65,58,46
9630,47,143,2011,,,,
9631,47,143,2012,,,,
9632,47,143,2013,,,,
9633,47,143,2014,,,,
9634,47,143,2015,,,,
9635,47,143,2016,,,,
9636,47,143,2017,,,,
9637,47,143,2018,,,,
9638,47,143,2019,,,,
9639,47,145,2011,49,48,48,45
9640,47,145,2012,43,42,39,37
9641,47,145,2013,43,41,37,35
9642,47,145,2014,297,81,60,55
9643,47,145,2015,21,19.5,18.7,18.6
9644,47,145,2016,77,17.6,17,14.6
9645,47,145,2017,53,48,33,33
9646,47,145,2018,79,69,57,51
9647,47,145,2019,73,44,42,42
9648,47,147,2011,,,,
9649,47,147,2012,,,,
9650,47,147,2013,,,,
9651,47,147,2014,,,,
9652,47,147,2015,,,,
9653,47,147,2016,,,,
9654,47,147,2017,,,,
9655,47,147,2018,,,,
9656,47,147,2019,,,,
9657,47,149,2011,,,,
9658,47,149,2012,,,,
9659,47,149,2013,,,,
9660,47,149,2014,,,,
9661,47,149,2015,,,,
9662,47,149,2016,,,,
9663,47,149,2017,,,,
9664,47,149,2018,,,,
9665,47,149,2019,,,,
9666,47,151,2011,,,,
9667,47,151,2012,,,,
9668,47,151,2013,,,,
9669,47,151,2014,,,,
9670,47,151,2015,,,,
9671,47,151,2016,,,,
9672,47,151,2017,,,,
9673,47,151,2018,,,,
9674,47,151,2019,,,,
9675,47,153,2011,,,,
9676,47,153,2012,,,,
9677,47,153,2013,,,,
9678,47,153,2014,,,,
9679,47,153,2015,,,,
9680,47,153,2016,,,,
9681,47,153,2017,,,,
9682,47,153,2018,,,,
9683,47,153,2019,,,,
9684,47,155,2011,,,,
9685,47,155,2012,,,,
9686,47,155,2013,,,,
9687,47,155,2014,,,,
9688,47,155,2015,,,,
9689,47,155,2016,,,,
9690,47,155,2017,,,,
9691,47,155,2018,,,,
9692,47,155,2019,,,,
9693,47,157,2011,,,,
9694,47,157,2012,,,,
9695,47,157,2013,24.4,21.9,21.6,20.9
9696,47,157,2014,39.7,31.5,25,24.2
9697,47,157,2015,20.3,19.3,18.4,18.1
9698,47,157,2016,18.3,18.3,15.9,14.9
